date,title,reporter,content,press
2021.03.24,오세훈 “LH투기·성추행 민폐 청산”,송혜진 기자,"국민의힘 오세훈 후보가 23일 4·7 서울시장 보궐선거의 야권 단일 후보로 선출되면서 여야는 14일에 걸친 선거전에 들어갔다. 더불어민주당 박영선 후보 측은 이날 “오 후보는 ‘MB(이명박 전 대통령) 아바타’이자 낡고 실패한 시장”이라며 “서울의 미래 박영선을 선택해달라”고 했다. 이에 맞서 오 후보는 “야권 후보 단일화는 문재인 정권을 심판하고 정권 교체의 길을 열라는 시민의 준엄한 명령”이라며 서울시장을 탈환하겠다고 했다.
국민의힘 오세훈 후보는 23일 야권 단일 후보로 선출되자 “무능하고 무도한 정권을 심판하는 데 제가 앞장서겠다”고 했다. 그는 이날 국회에서 기자회견을 열고 “민주당은 시민의 뜨거운 분노마저 두려워하지 않는 무능하고도 오만방자한 당이다. 단일화로 정권을 심판하고 정권 교체의 길을 활짝 열겠다”고 했다. 이번 선거를 ‘정권 심판’, 나아가 ‘정권 교체’를 위한 교두보로 삼겠다는 취지다.
오 후보는 정권 심판론을 부각하기 위해 최근 ‘LH 사태’와 고(故) 박원순 전 서울시장의 성추행 피해자 사건 등을 집중적으로 언급해왔다. 그는 이날 라디오 인터뷰에서도 ”민주당 박영선 후보 캠프에서 ‘피해 호소인’ 3인방을 측근으로 기용해 선거를 시작한 모습을 보고 많은 분들이 분노하고 실망했다”고 했다. 고민정·진선미·남인순 의원이 박 후보 캠프에서 사퇴한 것에 대해선 “사퇴가 아니라 전략적 손절”이라며 “정말 피해자의 상처가 치유되길 원한다면 박 후보가 사퇴해야 한다”고 했다. 오 후보 캠프에선 ‘민폐(민주당의 적폐)’라는 단어를 앞세워 캠페인을 시작했다. ‘LH 사태’를 겨냥한 전략이다. 이들은 “민폐 청산 1호 대상은 민주당의 부동산 적폐”라고 했다.
33·34대 서울시장을 지낸 경험도 강조한다. 오 후보 캠프에선 ‘첫날부터 능숙하게’라는 구호를 내세우고 있다. 오 후보는 이날도 “능력과 경험이 검증된 후보를 성원해달라”고 했다. 자신이 2011년 무상급식 반대를 주장하며 서울시장직을 사퇴했던 것에 대해선 “시민 여러분께 진 마음의 빚을 일로써 갚을 수 있는 날을 고대한다”며 눈시울을 붉히기도 했다. 그는 “가슴 한 켠에 자리한 무거운 돌덩이를 이제 조금은 걷어내고 다시 뛰는 서울시로 보답하겠다”고 했다.
민주당 박 후보가 오 후보의 내곡동 땅 보상 문제를 거론하는 것에 맞서, 오 후보는 박 후보의 일본 아파트 문제를 꺼내 들었다. 특히 박 후보가 지난 2월에 아파트를 처분했다고 주장했던 것과 달리, 아직 등기부등본상 박 후보의 남편 이름으로 돼 있다는 사실을 언급했다. 오 후보는 22일 “박 후보가 지난 2월에 아파트를 처분했다고 주장하고 있지만, 등본 확인 결과 그렇지 않은 것 같다”며 “매각 중이라면 이를 증명할 수 있는 매매 계약서를 공개하라”고 했다. 오 후보는 내곡동 땅은 특혜 보상이 아니라 강제 수용됐다는 입장이다.
박 후보가 자신을 “이명박 전 대통령(MB) 같다”고 말한 것에 대해선 “괴벨스 같다”는 말로 맞섰다. 박 후보를 나치 정권의 선전 장관에 빗댄 것이다. 오 후보는 이날도 박 후보와 민주당을 겨냥해 “저들은 조직선거, 흑색선전 선거, 인기영합주의 선거의 삼각파도를 세차게 몰아오고 있다”며 “저는 그 역사를 거스르는 파도를 반드시 넘어 물거품으로 만들겠다”고 했다.
국민의당 안철수 대표와 단일화 효과를 극대화하는 전략도 고심 중이다. 25일부터 시작되는 선거운동에서 두 후보가 ‘화학적 단일화’를 이뤄낸 모습을 보여주는 것이 중요하다는 판단에서다. 오 후보는 이날 안 대표를 향해 “우리는 단일화 전투에서는 대결했지만 정권 심판의 전쟁에서는 손을 꼭 잡아 달라”고 했다. 오 후보가 안 대표에게 서울시를 공동 운영하자고 먼저 제안했던 것도 단일화 이후에 서로 교류하는 모습을 보여주기 위해 구상한 정책이라는 해석이 나오고 있다. 그는 “서울시 공동 운영을 위한 정책팀을 조만간 꾸리고 안 대표와 이야기를 나눠 발표하겠다”고 했다.",조선일보
2021.04.08,"한국노총 “與 내로남불 실망, 국민들 표로 말해”",곽래건 기자,"현 정부 들어 더불어민주당과 정책 연대를 이어온 한국노총이 4·7 재보궐 선거 결과에 대해 “정치가 지켜야할 것은 진영이 아니라 국민”이라며 민주당을 비판했다.
한국노총은 8일 발표한 논평에서 “4·7 재보궐 선거가 여당의 참패로 끝났다”며 “(민주당이) 고개를 숙이고 철저한 성찰과 혁신을 말하지만, 그 말을 믿을 국민이 몇이나 될까 싶다”고 했다.
한국노총은 “불과 1년 전 국민들은 여당에 180석이라는 기록적인 의석수를 몰아줬다”며 “하지만 여당은 그 후 1년 내내 편 지키기에만 몰두하고, 국민들은 정부·여당과 검찰총장 간의 진흙탕 싸움을 지켜보는데 진절머리가 났다”고 꼬집었다. 여당의 도덕성 논란과 관련해서는 “읍참마속 해도 시원치 않을 판에 사사건건 내로남불로 국민들을 실망시켰다”며 “결국 국민들이 표로 말했다”고 했다.
한국노총은 지난 2017년 대선에서 문재인 당시 대통령 후보를 공개 지지했고, 이후 민주당과 정책협의를 이어왔다. 작년 4월 21대 총선에서는 민주당과 함께 공동선거대책기구를 만들고 민주당 후보 66명을 ‘노동존중 실천단 국회의원 후보’로 위촉하며 지지를 선언하기도 했다. 노동계에선 민주당과 우호적 관계를 이어온 한국노총이 이례적인 비판 논평을 냈다는 평가가 나오고 있다.

한국노총은 국민의 힘에 대해서도 쓴소리를 내 놨다. 한국노총은 “국민들이 큰 표를 몰아준 것은 민주당에 대한 심판의 의미가 컸기 때문이니 반사이익으로 얻는 자리를 자신의 능력으로 착각하지 않기를 바란다”고 했다.

",조선일보
2021.04.07,천안함 생존장병의 한탄 “서해수호의 날 쇼에 속은 내가 바보”,김은경 기자,"전준영 천안함생존자 예비역전우회장은 최근 대통령 직속 군사망사고진상규명위원회(규명위)가 천안함 장병 사망 원인 재조사에 착수했다가 각하한 것과 관련, “살아 돌아온 게 죄”라고 했다.
천안함 폭침 당시 갑판병으로 복무했던 전 회장은 6일 페이스북에 “서해수호의 날 쇼에 속은 내가 바보”라며 “그날만큼은 진심인 줄 알고 정부에 감사했다. 천안함이 부활하는 영상을 보며 그 자리에서 펑펑 울던 내 모습을 생각하니 한심하고 부끄럽다”고 했다.
그는 “청와대, 국방부, 군사망사고진상규명위원회에 항의하는 건, 차디찬 바다에서 돌아가신 46명과 칠흑 같은 어둠 속에서 전우가 전우를 살린 58명의 명예 회복을 위한 진정성 있는 사과 뿐”이라고 했다.
이어 “군사망조사위는 ‘절차상 문제 없다. 고지 의무 없다’고 하고 청와대는 ‘진상규명위는 독립기관이라 청와대가 터치할 수 없다’고 한다”며 “국방부는 ‘세부내용을 확인하지 않은 채 위임전결 처리했다’고 한다”고 지적했다.
전 회장은 그러면서 “군인 여러분 국가를 위해 희생하지 마세요. 저희처럼 버림받습니다”라는 문구가 적힌 이미지를 공유했다.
전 회장은 7일에도 ‘더불어민주당을 지키다'라는 페이스북 계정에 재조사 필요성을 주장한 글이 올라온 것을 인용하며 “더불어민주당을 지키세요. 저는 104명 승조원, 그리고 유가족 분들을 지키겠다”고 하기도 했다. 그는 “쪽수가 밀려도 진실은 이긴다”고 했다.
그는 앞서 지난 1일 규명위의 천안함 관련 조사 소식을 접한 뒤 “나라가 미쳤다. 46명 사망 원인을 다시 밝힌단다”며 “몸에 휘발유 뿌리고 청와대 앞에서 죽고 싶은 심정”이란 글을 페이스북에 올렸다.
규명위는 지난해 12월 ‘천안함 좌초설’ 등을 주장해 온 신상철씨의 진정을 받아들여 천안함 전사 장병 사망 원인 재조사에 착수했다. 이 사실이 지난달 뒤늦게 언론보도를 통해 알려지면서 전사자 유족과 생존 장병을 중심으로 비판 여론이 거세게 일었다. 규명위는 결국 지난 2일 신씨 진정을 각하했다.
천안함 전사자 유족들과 생존 장병들은 전날 문재인 대통령 면담을 요청했으나 성사되지 않았다. 이들은 청와대 시민사회수석실 행정관을 면담에서 ▲문 대통령 면담 ▲규명위의 재조사 결정 경위에 대한 진상 조사와 이인람 위원장 등 책임자 처벌 ▲청와대 입장 표명 등을 요구했다.
이에 대해 청와대 측은 “규명위는 독립기관이라 청와대가 개입할 수 없다”는 취지로 답변한 것으로 알려졌다.
",조선일보
2021.04.15,"박주민 “오세훈, 집값 안정화 노하우 있다고? 그럼 공개하라”",오경묵 기자,"박주민 더불어민주당 의원은 15일 오세훈 서울시장을 향해 “주택 가격 안정화 ‘노하우’를 공개해 달라”고 했다.
박 의원은 이날 페이스북에 “오세훈 시장님은 당선 직후 재건축·재개발로 서울시 집값이 더 올라가지 않겠냐는 우려에 ‘노하우’가 있다고 얘기하신 바 있다”며 이같이 썼다.
그는 “이미 시장은 과열되고 있다. 서울 아파트 매맷값 상승폭이 반등한 것이 그 증거”라며 “특히 재건축 이슈가 있는 지역 중심으로 가격이 상승하고 있다”고 했다.
그러면서 “재개발·재건축의 투자 수요를 어떻게 제어할지, 그리고 기존 세입자들이 주변 지역으로 빠져나오는 전세 및 월세 수요는 어떻게 흡수할 것인지에 대한 대책을 내놓지 않는다면, 앞으로 가격 상승은 불 보듯 뻔한 일”이라며 “이는 명백하게 오세훈발(發) 집값 상승'”이라고 했다.
박 의원은 이보다 앞서 페이스북에 올린 글에서는 “부동산 정책도 일대 쇄신이 필요하다”고 했다. 그는 “시민들, 특히 청년분들께 지금 집을 사지 않고 기다려도 향후 몇 년 안에 주택 구입이 가능할 것이라는 강력한 신호를 보내야 한다”며 “공급에 대한 신뢰를 얻지 못하면 패닉 바잉과 가격 상승은 멈추지 않을 것”이라고 했다.
최근 박 의원은 임대차 3법 통과 직전인 지난해 7월 본인이 소유한 서울 중구 신당동 아파트의 신규 임대차 계약을 체결하면서 임대료를 법 통과 전 상한보다 높게 받은 사실이 뒤늦게 알려져 비판을 받았다. 이후 논란이 커지자 그는 임대료를 낮춰 다시 계약했다.
국민의힘은 이날 박 의원에 대해 “염치없음의 끝은 어디인가”라고 비판했다. 황규환 국민의힘 상근부대변인은 “이제는 내로남불의 대명사가 되어버린 박 의원이 자신의 SNS에 납득하기 어려운 말을 남겼다”고 했다. 그러면서 “주택만 있으면 박 의원처럼 보증금을 올릴 수 있는데 어느 누가 집을 사지 않고 기다리려 하겠느냐”며 “임대료를 낮춰서 재계약을 했다더니, 그 사이 국민을 기만한 죄도 사라진 줄 아는 모양”이라고 했다.
황 부대변인은 “선거가 끝나니 슬그머니 다시금 국민들 가슴에 염장지르는 발언을 하고 나선다”며 “야당이 ‘공급확대’를 이야기할 때는 온갖 규제로 주거사다리를 걷어차고, 임대차보호법까지 발의하며 전세 씨를 말려놓고는 이제 와 ‘파격적인 공급대책’을 운운하니 이 역시 또 다른 국민 기만이고 ‘그때는 틀리고 지금은 맞는다는 황당한 태세전환”이라고 했다.",조선일보
2021.03.25,"15兆 추경 본회의 통과… 여행업 300만원, 공연업 250만원 지원",노석조 기자,"국회는 25일 본회의에서 4차 재난지원금이 포함된 14조9391억원의 추가경정예산안을 처리했다. 재석 259명 중 찬성 242명, 반대 6명, 기권 11명으로 통과됐다.
국회를 통과한 추경안 중 절반 가까운 7조3000억원이 소상공인·자영업자의 긴급 피해지원에 사용된다.
코로나 피해계층 긴급지원금 8조1000억원, 긴급 고용대책 2조 8000억원, 백신구입 등 방역대책 4조 1000억원 등으로 구성됐다.
우선 코로나로 피해를 입은 소상공인·자영업자에게 100만∼500만원을 지원한다. 피해 정도에 따라 7개 업종으로 세분화해 지원금을 준다.
추경안 심사 과정에서 여행업을 비롯해 평균 매출액이 60% 이상 감소한 업종의 지원액이 정부안의 200만원에서 300만원으로 늘어났다.

공연업을 비롯해 매출액이 40% 이상 하락 업종에는 250만원을 지원하는 것으로 금액이 상향됐다.
이 밖에 고용취약계층 등 긴급 피해지원에 1조1000억원, 긴급 고용대책에 2조5000억원, 코로나19 백신 구입·접종 등 방역대책에 4조2000억원이 배정됐다.    
전세버스기사 3만5000명에게 70만원의 소득안정자금을 지원하고, 1조원을 투입해 저신용 소상공인에게는 저금리 융자를 지원한다.    
금융 절벽에 직면한 폐업 소상공인에 대해서도 5000억원의 브릿지 보증이 이뤄진다.    
감염병 전담병원 의료인력 2만명의 수당 6개월분 480억원, 헬스트레이너 1만명 고용지원 명목 322억원도 추경안에 포함됐다.    
농어업에 대한 지원도 확대, 방역조치로 피해를 본 3만2000 가구에 바우처 방식으로 100만원을 지원한다.     
경작면적이 0.5㏊에 못 미치는 약 46만 농가와 이에 준하는 어업인 등에게는 30만원씩을 더 지원한다.    
과수·화훼·친환경농산물 농가에 대한 긴급경영자금 160억원도 책정됐다.    
사업별 전체 증액 예산은 1조4400억원으로 집계됐다.    
여야는 추경안 일자리 사업에서 2천800억원을 삭감하고, 나머지 1조1600억원은 기존 예산의 지출 구조조정을 통해 재원을 마련하기로 했다.    
최종 4차 재난지원금 규모는 기존 19조5000억원보다 1조2000억원 가량 늘어난 20조7000억원에 달한다.    
정부는 이날 오후 3시 30분 임시국무회의를 열어 추경 예산 공고안과 배정안을 의결한 뒤 이달 중 긴급지원금 지급을 시작할 계획이다.",조선일보
2021.03.31,"이재명, 오늘 휴가 “결혼 30주년 입니다”",김은중 기자,"이재명 경기지사가 31일 결혼 30주년을 맞아 하루 휴가를 냈다고 밝혔다.
이 지사는 이날 페이스북에서 ‘벌써 30년’이라는 글을 올려 “아내(김혜경 여사)를 만나 한 살림을 시작한 지 어언 30년이 됐다”며 “결혼 30주년 맞이로 오랜만에 오늘 하루 휴가를 냈다”고 밝혔다.
이 지사는 아내 김혜경씨와 1991년 부부의 연을 맺었다. 이 지사는 변호사, 김씨는 피아니스트가 되기 위해 유학을 앞둔 때였다. 이 지사는 “인정하기는 싫었지만, 사실 첫눈에 반했다”고 했다. 만난지 6개월 만에 결혼했고, 김씨는 계획돼 있던 유학도 포기하고 전업 주부가 됐다.
김씨는 지난 2017년 한 언론 인터뷰에서 “본인의 살아온 환경에 대한 얘기를 만난 첫날에 다했다”며 “숨기려 하지 않고, 변명도 안 하고, 그 모습이 담백하고 깔끔하게 느껴졌다”고 했다. ‘남편 이재명’에 대해서는 “굉장히 여린 사람”이라고 했다.
이 지사는 “저의 정치(활동) 때문에 예정에 없던 고생을 하고 있는 아내에게 언제나 미안했다”라며 “도정이 바쁘지만 오늘 하루는 (경기도민들이) 이해해 주실 것으로 믿는다”고 했다.
김씨는 지난 2018년 SBS 예능 프로그램 ‘동상이몽’에 출연하며 이름을 알리기도 했다. 또 한때 친문(親文) 성향 지지자들로부터 문재인 대통령의 아들 문준용씨의 특혜 의혹을 제기했던 ‘혜경궁 김씨’ 트위터 계정의 소유주라는 의혹을 받았다.",조선일보
2021.04.08,총선 때 고민정 택한 광진을... 이번엔 吳에 58.7% 몰아줬다,김승현 기자,"지난해 21대 총선 당시 서울 광진을에서 더불어민주당 고민정 의원에게 석패했던 오세훈 신임 서울시장이 4·7 서울시장 보궐선거에서는 58.7%를 득표한 것으로 나타났다.
8일 중앙선거관리위원회에 따르면, 오 시장은 서울 광진구 광진을 지역에서 투표수 8만 3168표 중 4만 8837표(58.7%)를 얻었다. 오 시장과 경쟁했던 더불어민주당 박영선 후보는 3만 908표(37.2%)를 얻었다. 득표율 차이는 21.5%포인트다.
광진을 지역은 구의1·3동과 화양동, 자양1~4동을 선거구로 두고 있다. 추미애 전 법무부 장관이 1996년부터 이 지역에서 다섯번 국회의원에 당선된 지역구로 대표적인 현 여권의 ‘텃밭’으로 불린다.
오 시장은 지난해 21대 총선에서 고 의원에게 패했다. 당시 고 의원은 50.4%를 얻었고, 오 시장은 47.8%를 득표했다. 2.6%포인트 차이였다.",조선일보
2021.04.08,"“180석이 폭망” 與지도부 총사퇴할 듯, 文은 레임덕 가속화",김아진 기자,"여권이 차기 대선을 11개월 앞두고 서울·부산시장 보궐선거에서 완패하면서 최대 위기를 맞았다. 청와대는 임기 말 레임덕 현상을 피하기 어려울 것으로 보이고, 더불어민주당은 선거 패배 책임을 놓고 내분을 겪을 가능성이 크다. 정부가 추진해온 경제 및 부동산 정책과 이른바 ‘검찰 개혁' 등의 기조를 계속 유지할지 아니면 대대적으로 바꿀지를 놓고 당·청 간, 또는 당 내부의 노선 투쟁도 예상된다. 민주당 김태년 당대표 권한대행 등 지도부는 7일 총사퇴 등의 방안을 논의한 것으로 알려졌다.
청와대는 7일 선거 결과에 아무런 반응을 내놓지 않았다. 문재인 대통령은 이날 관저에 머물며 개표 상황을 지켜본 것으로 알려졌다. 청와대 내부에서는 “민심을 무겁게 받아들이고 인적 쇄신에 나설 수밖에 없는 상황”이라는 말이 나왔다. 민주당 주변에선 청와대 참모진 등을 포함한 내각 총사퇴도 해야 한다는 주장도 나온다. 당장 정세균 국무총리가 대선 출마를 위해 조만간 사퇴할 것으로 알려진 가운데, LH 사태 등의 책임을 지고 사의를 표한 변창흠 국토교통부 장관 등을 포함해 홍남기 경제부총리, 유은혜 사회부총리 등의 교체론이 나온다. 작년 12월 말에 새로 임명된 유영민 청와대 비서실장에게도 책임론이 제기된다. 민주당 관계자는 “유 실장이 신현수 전 민정수석 패싱 사태, LH 사태에서 비롯된 김상조 전 정책실장 전셋값 꼼수 인상 등에서 어떤 리더십도 발휘하지 못했다는 비판이 나온다”며 “청와대 참모진 쇄신이 필요하나 대통령이 결단할지는 알 수 없다”고 했다.
청와대가 정책 기조를 크게 바꿀 수 있을지도 아직은 불투명하다. 청와대 관계자는 “문 대통령의 국정 운영 스타일상 갑자기 기조를 바꾸는 등의 변화는 없을 것”이라고 했다. 하지만 민주당에선 어느 정도 조정이 불가피하다는 이야기가 나온다. 부동산 투기와 시장 과열을 막지 못한 규제 중심의 정책, 고위공직자범죄수사처 출범 강행 등 이른바 ‘검찰 개혁’ 등에 대한 전면 수정이 필요하다는 것이다. 여권 관계자는 “당에서 노선 변경을 요구하는 목소리가 커질 경우 부동산 정책과 검찰 개혁 등을 놓고 당·청 갈등이 심화될 가능성도 있다”고 했다. 경우에 따라선 노무현 전 대통령 말기처럼 ‘민주당발 레임덕'이 발생할 소지가 있다는 것이다.
민주당 내부에선 벌써부터 ‘전면 쇄신론’이 분출하고 있다. 여권 관계자는 “작년 4월 총선에선 ‘조국 사태’에도 불구하고 180석을 얻었지만 이번에는 폭망했다고 봐야 한다”며 “모든 걸 다 바꾸라는 게 국민의 목소리”라고 했다. 민주당 지도부는 선거 결과가 나온 이날 저녁 곧바로 비공개 긴급 회의를 열고 총사퇴 등 당 쇄신 방안을 논의한 것으로 전해졌다. 당 관계자는 “김태년 당대표 대행까지 그만둘 경우 지도부 공백 사태가 생긴다”며 “8일 의원총회를 열어 김 대행 사퇴 여부를 논의하고 결과에 따라 지도부도 총사퇴할 수 있다”라고 했다.
이 경우 내년 대선 전까지 당을 비상대책위원회 체제로 가야 한다는 주장이 적지 않다. 원래대로라면 5월에 새 당대표와 원내대표를 뽑아야 하지만 “지금은 당내 선거로 분열할 때가 아니다”라는 것이다. 당내에선 벌써 비대위원장 하마평이 나온다. 일부에선 이해찬 전 대표를 비대위원장으로 모시자는 이야기가 나오지만 ’86그룹'을 중심으로 내부 반론도 적지 않다. 민주당 한 관계자는 “이 전 대표 체제에서 2012년 대선도 졌지 않느냐”며 “친문색이 너무 강해서 내부 싸움이 더 치열해질 가능성이 크다”고 했다. 이 때문에 문희상 전 국회의장, 김진표 의원 등 중진들을 앞세워 관리형 비대위를 꾸려야 한다는 의견도 있다.
비대위 자체에 반대하는 의원도 적지 않다. 한 재선 의원은 “왜 빵점 맞은 것처럼 자해하냐”며 “‘질서 있는 변화'가 중요하다”고 했다. 당대표 후보로 뛰고 있는 송영길, 우원식, 홍영표 의원 등은 모두 비대위 전환에 반발하는 것으로 알려졌다. 비대위가 출범할 경우 9월 초로 예정된 차기 대선 후보 경선 계획도 순연될 가능성이 크다. 이 때문에 현재 대선 후보 지지율 1위를 달리고 있는 이재명 경기지사도 비대위 체제에 반대하는 것으로 전해졌다. 민주당 한 당직자는 “당의 노선과 진로를 놓고 다툼이 치열해질 수 있다”며 “현재 분위기라면 당이 분당 위기까지 갈 수도 있다”고 했다.
",조선일보
2021.04.14,"이재명, 세 번째 자가격리… 수행비서 코로나 의심증상",김형원 기자,"이재명 경기도지사가 수행비서의 코로나 바이러스 감염의심 증세에 따라 14일 자가격리에 들어갔다. 지난해부터 이날까지 이 지사의 자가격리는 이번이 세번째다.
경기도는 이날 “전날(13일) 이 지사 수행비서 1명의 코로나 의심증세가 발현됐다”면서 “수행비서의 밀접 접촉자인 이 지사와 도청직원 3명도 방역대응 매뉴얼에 따라 자가격리하기로 했다”고 밝혔다.
이 지사는 현재 별다른 증세가 없는 것으로 전해졌다. 그는 수행비서의 검사 결과가 나올 때까지 자가격리 상태에서 비대면으로 업무를 수행할 예정이라고 경기도청 측은 전했다. 자가격리에 들어간 직원 3명 가운데 1명은 약간의 미열 증상이 나타나 코로나 진단검사를 받고 대기 중이다.
코로나 이 지사의 자가격리는 이번이 세 번째다. 이 지사는 지난해 3월 신천지교회 과천본부 등에 찾아간 뒤 가벼운 인후통 증상이 나타나 코로나 검사를 받았다. 지난해 12월에는 가족이 기침 증상을 보여서 두 번째로 자가격리 하기도 했다.",조선일보
2021.04.11,"김근식, 유시민 독후감에 “심각한 오독증·난독증 환자냐”",김명진 기자,"김근식 국민의힘 비전전략실장은 11일 유시민 노무현재단 이사장이 미 하버드대 교수들이 쓴 ‘민주주의는 어떻게 무너지는가’를 읽고 “현 정부를 향해 독재라고 얘기하는 국민의힘을 이해하는 데 도움이 됐다”고 말한 데 대해 “유 이사장이 이제 심각한 오독증이 있나 보다”라고 했다.
김 실장은 이날 페이스북을 통해 유 이사장이 이 책을 읽고도 전혀 다른 방향으로 이해하고 있다면서 “이 책은 선거로 선출된 합법적 정부가 민주주의의 이름으로 사실상 민주주의를 무너뜨리는 최근의 민주주의 위기 현상을 분석한 것”이라고 했다.
이어 “과거 군사쿠데타나 물리력 동원으로 민주주의를 파괴한 것과 달리, 최근에는 합법적으로 선출된 정부가 민주주의의 제도적 장치를 동원해서 민주주의를 파괴하는 아이러니를 지적한 것”이라고 했다.
미국 하버드대 스티븐 레비츠키, 대니얼 지블랫 교수가 쓴 이 책은 선출된 권력이 포퓰리즘과 법을 동원해 민주주의를 합법적으로 파괴할 수 있다는 것을 미국과 남미 등에서의 실사례를 통해 주장한 책이다. 선거로 뽑힌 ‘잠재적 독재자’가 정적에 대해 ‘반국가 세력으로 낙인찍기’ 등을 하면서 민주주의를 독재로 치닫게 하는 과정을 설명했다. 그러면서 민주주의를 수호하는 핵심 규범으로 성문화된 규칙보다 ‘상호 관용’과 ‘제도적 자제’를 제시했다.
그런데 유 이사장은 지난 9일 유튜브 방송 ‘알릴레오’에서 이 책을 소개하면서 “이 책이 한국 정부에 대한 것은 아니지만, 이걸 읽다보면 어떤 맥락에서 (야당이) 그러는지, 국민의힘을 이해하는데 아주 이해가 됐다”고 했다. 책에서 거론된 사례를 국내 정치에 빗대 야당을 비판하는 데 활용했다는 분석이다.
그는 방송에서 “(한국 정치세력은) 싸움 자체가 목적이 아니라 그 싸움을 통해 우리 편을 얻고자 하는 것” “우리나라는 북한이라는 존재가 있기 때문에 유일하게 상대방을 말살할 수 있는 것(방법)이 북한하고 연관시키는 것” “분단 상황이 지속하는 한 우리나라는 ‘우파 포퓰리즘’이 없어질 수가 없다” 등의 주장을 했다.
김 실장은 이에 대해 “그런데 유 이사장은 이 책을 통해 야당의 주장을 이해하겠다면서도, 갑자기 북한을 끌어들여 우파 반북 포퓰리즘을 비난하고 나섰다”며 “문재인 정권의 폭주와 대중선동과 포퓰리즘을 사회과학적으로 비판하는 정치학 서적에서 갑자기 우파의 반공독재를 비난하고 있는 것”이라고 했다.
김 실장은 “뭐 묻은 개에겐 뭐만 보인다더니, 이 책을 읽고도 반성은커녕 전혀 맥락 없는 반공 포퓰리즘으로 보수야당을 공격하는 정도면, 유 이사장은 심각한 오독증 난독증 환자이거나 아니면 예전의 총기가 사라진 것”이라고 했다.
이어 “지금 한국 민주주의의 위기야말로 문재인 정권이 상호관용과 존중, 제도적 자제를 무시하고 거대여당과 일방적 여론몰이로 권력의 폭주를 일삼고 있기 때문이다. 이번 선거 참패도 이에 대한 국민의 매서운 회초리”라고 했다.
그러면서 “같은 책을 보고도 전혀 엉뚱한 해석을 하고 있는 유 이사장, 그들만의 ‘동굴’에 갇혀 있는 것이다. 그래서 답이 없는 것”이라고 했다.",조선일보
2021.04.21,진중권 “넋 놓고 있는 게 애국”... 황교안 “그럴 자신 없다”,김동하 기자,"진중권 전 동양대 교수가 황교안 전 미래통합당(국민의힘) 대표를 향해 “넋 놓고 있는 것만으로도 애국”이라고 하자, 황 전 대표는 “넋 놓고 있음을 애국으로 알며 지낼 자신이 없다”고 했다.
황 전 대표는 21일 페이스북에 “진중권 교수님 고언 감사드리고 경청하겠다”면서도 “말씀 주신 대로 넋 놓고만 있을 수는 없다”고 했다. 그는 “‘공정'을 애타게 바랐지만 문재인 정부에서 그런 소망은 사치일 뿐이었다”며 “취업난과 주거문제는 청년 개인의 노력만으로 극복할 수 있는 범위를 넘어섰다”고 했다.
황 전 대표는 “주식투자와 코인 광풍 앞에 ‘영끌 빚투’하는 모습을 보며 경쟁사회 안에서 버텨내는 삶의 방식 앞에 진심으로 미안한 마음”이라며 “확산되는 ‘청년 고독사’ 소식까지 억장이 무너진다”고 했다. 그러면서 “제가 선배들로부터 받은 것에 비할 수 없지만, 어떻게라도 후대 청년들에게 내리 갚도록 끝까지 노력하겠다”고 했다.
전날 진 전 교수는 작년 총선 참패 후 정계에서 물러났던 황 전 대표가 1년여 만에 한 방송 출연을 예고하자 “대한민국에서 그저 넋 놓고 있는 것만으로도 애국할 수 있는 사람이 그 말고 또 있는가”라며 “왜 그 특권을 굳이 마다하려고 하시는지”라고 했었다. 황 전 대표 복귀에 대해 부정적 입장을 밝힌 것이다.",조선일보
